id,rating,genre,theater_date,box_office,runtime,studio
1234,R,Comedy|Drama|Special Interest,"Aug 27, 1993",,100.0,
1235,PG,Art House and International|Comedy|Drama|Science Fiction and Fantasy|Special Interest,"Sep 15, 1972",,101.0,
1238,PG,Comedy,"Dec 25, 1981",,91.0,
1241,NR,Comedy|Romance,,,80.0,
1242,NR,Classics|Comedy|Drama,"Aug 9, 1944",,101.0,
1244,PG,Comedy|Romance,"Jan 1, 1987",,114.0,
1246,NR,Comedy|Special Interest,,,30.0,
1252,PG-13,Action and Adventure|Comedy|Western,"May 26, 2000",,110.0,Buena Vista Internationa
1253,PG-13,Art House and International|Comedy|Drama,"Oct 1, 1997",,100.0,
1257,R,Animation|Art House and International|Comedy|Special Interest,,,88.0,
1259,NR,Documentary|Sports and Fitness,,,90.0,
1261,R,Comedy|Drama,"Feb 3, 1995",,115.0,
1264,R,Mystery and Suspense,"Oct 19, 2018",,90.0,
1266,R,Drama|Mystery and Suspense,,,96.0,
1267,NR,Action and Adventure|Kids and Family|Science Fiction and Fantasy,,,,
1270,NR,Art House and International|Drama,,,120.0,
1271,R,Horror,"May 20, 2005",,111.0,
1272,NR,Classics|Drama|Romance,"Feb 10, 1950",,115.0,
1273,PG,Drama,,,77.0,Slamdance
1274,R,Comedy|Drama,"Sep 10, 1996",,105.0,
1275,NR,Drama,,,11.0,
1276,NR,Classics|Drama|Mystery and Suspense,"Nov 20, 1947",,89.0,
1277,PG-13,Action and Adventure|Drama|Horror|Science Fiction and Fantasy,"Dec 20, 1985",,109.0,
1280,NR,Action and Adventure|Comedy,,,92.0,
1281,PG-13,Comedy|Romance,"Apr 12, 1991",,108.0,
1282,NR,Documentary|Drama,"Jul 22, 1944",,130.0,
1283,NR,Documentary|Special Interest,,,58.0,New Video Group
1284,NR,Action and Adventure|Art House and International|Drama,,,120.0,
1285,NR,Comedy|Science Fiction and Fantasy,,,70.0,
1286,NR,Art House and International,,,105.0,
1287,G,Art House and International|Documentary|Drama|Musical and Performing Arts|Special Interest,"Apr 29, 1988",,95.0,
1289,R,Art House and International|Comedy|Drama,"Nov 8, 1981",,98.0,
1291,PG-13,Comedy,"Dec 10, 2007",,101.0,NeoClassics Films
1293,NR,Art House and International|Drama,"Jan 1, 2003",,92.0,
1296,NR,Drama,,,104.0,
1297,R,Drama,"Jun 29, 2018",,102.0,
1298,PG-13,Comedy|Science Fiction and Fantasy,"Dec 13, 2002",,101.0,
1300,R,Drama,"Oct 25, 2002",,108.0,Lions Gate Films
1304,NR,Action and Adventure|Art House and International|Drama,"Jan 1, 2000",,104.0,
1308,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense,"Feb 9, 1977",,126.0,
1309,NR,Drama|Mystery and Suspense,"Sep 16, 2002",,91.0,
1310,NR,Action and Adventure|Classics|Western,"May 27, 1967",,96.0,
1311,PG,Action and Adventure|Art House and International|Mystery and Suspense,"Sep 25, 1974",,126.0,
1313,PG-13,Comedy,"Jul 26, 1985",,95.0,
1314,NR,Action and Adventure|Art House and International|Classics|Drama,"Jun 9, 1994",,178.0,
1315,PG,Action and Adventure|Comedy|Kids and Family|Mystery and Suspense,"Mar 30, 2001",,88.0,Dimension Films
1318,NR,Animation|Kids and Family,"May 1, 2010",,75.0,
1319,PG,Action and Adventure|Comedy,"Jan 28, 1983",,96.0,
1322,R,Horror|Science Fiction and Fantasy,"Nov 18, 1983",,82.0,
1324,NR,Art House and International|Comedy|Drama|Science Fiction and Fantasy,"May 21, 1999",,175.0,
1325,R,Action and Adventure|Horror|Science Fiction and Fantasy,"Sep 14, 2018",,,
1326,NR,Art House and International|Drama,"Jul 11, 2001",,89.0,
1329,R,Drama|Mystery and Suspense,"Jan 10, 1992",,110.0,
1330,R,Drama|Mystery and Suspense,"Sep 19, 2003",,119.0,Buena Vista Pictures
1331,PG,Art House and International|Drama,,,109.0,
1332,NR,Drama|Television,,,240.0,
1335,R,Comedy,"Jan 12, 2000",,98.0,New Line Home Entertainment
1336,R,Art House and International|Classics|Horror|Mystery and Suspense,"Sep 2, 1971",,95.0,
1338,R,Art House and International|Comedy,"Oct 13, 1995",,89.0,
1343,NR,Action and Adventure|Art House and International|Drama,"Aug 13, 2009",,100.0,
1344,NR,Classics|Drama,"Jul 18, 1959",,149.0,
1346,G,Classics|Drama|Mystery and Suspense,"Jul 3, 1962",,143.0,
1347,NR,Comedy|Drama|Romance,"May 10, 2000",,118.0,
1349,NR,Comedy|Drama,"Mar 14, 2008",,102.0,FilmBuff
1350,NR,Art House and International|Drama,"Oct 20, 2000",,88.0,
1351,NR,Art House and International|Documentary|Drama,"Jan 28, 2005",,108.0,Zeitgeist Films
1352,R,Comedy,,,93.0,
1353,NR,Classics|Comedy,,,97.0,
1354,PG,Action and Adventure|Comedy|Drama|Kids and Family,"Jun 1, 1995",,94.0,
1355,NR,Art House and International|Mystery and Suspense,"Jan 1, 1998",,85.0,
1357,PG,Action and Adventure|Classics|Drama|Romance,"Dec 23, 1951",,105.0,
1358,G,Classics|Comedy|Drama|Romance,"Aug 14, 1952",,129.0,
1359,NR,Classics|Comedy|Musical and Performing Arts|Romance,"Nov 26, 1943",,99.0,
1361,PG,Action and Adventure|Classics|Drama|Horror|Mystery and Suspense|Science Fiction and Fantasy,"Sep 24, 1968",,91.0,Blue Underground
1363,R,Comedy|Mystery and Suspense,,,99.0,
1364,PG,Comedy,,,92.0,
1365,R,Art House and International|Horror,"Jan 1, 1988",,93.0,
1366,R,Action and Adventure|Comedy|Drama|Mystery and Suspense,"Mar 5, 1999",,105.0,
1368,R,Action and Adventure|Drama|Mystery and Suspense,"Apr 7, 2000",,127.0,Paramount Pictures
1369,R,Drama,"Jun 1, 1994",,91.0,
1370,NR,Drama,,,101.0,
1372,NR,Action and Adventure,,,93.0,
1373,NR,Drama|Television,,,180.0,
1374,NR,Drama,"Aug 3, 2018",,90.0,FilmRise
1375,PG,Classics|Comedy|Drama,"Sep 17, 1971",,113.0,
1377,NR,Action and Adventure|Drama,"Nov 9, 1965",,110.0,
1378,PG,Comedy|Drama,"Sep 15, 1995",,94.0,
1379,PG,Action and Adventure,,,92.0,
1380,NR,Art House and International|Drama|Special Interest,"Jan 1, 1994",,96.0,
1382,R,Horror|Mystery and Suspense,"Mar 11, 1981",,85.0,
1385,NR,Classics|Comedy,"Jan 1, 1967",,109.0,
1386,G,Art House and International|Comedy|Horror,"Nov 13, 1967",,107.0,
1387,R,Drama|Mystery and Suspense,"Mar 2, 2018",,120.0,
1388,NR,Classics|Horror|Science Fiction and Fantasy,"Jun 1, 1953",,85.0,
1389,PG-13,Action and Adventure|Comedy,"Dec 8, 2017",,,Broad Green Pictures
1390,R,Art House and International|Comedy|Drama|Gay and Lesbian,"Mar 8, 1995",,99.0,
1391,G,Drama|Mystery and Suspense,"Dec 1, 1958",,81.0,
1392,PG-13,Comedy|Drama|Romance,"Dec 23, 1997",,139.0,
1393,R,,,,84.0,
1395,NR,Drama|Mystery and Suspense,,,79.0,
1396,PG-13,Drama|Musical and Performing Arts,"Nov 2, 1990",,95.0,WARNER BROTHERS PICTURES
1397,NR,Action and Adventure|Mystery and Suspense,,,112.0,
1400,R,Drama|Mystery and Suspense,"Nov 11, 1992",,105.0,
1402,PG,Action and Adventure|Science Fiction and Fantasy,"Oct 10, 1968",,98.0,
1403,NR,Action and Adventure|Comedy|Musical and Performing Arts|Science Fiction and Fantasy|Western,"Oct 12, 2001",,94.0,Artistic License Films
1405,PG,Action and Adventure|Drama,"Jan 1, 1984",,93.0,
1406,NR,Comedy|Romance,"May 28, 1999",,96.0,
1407,NR,Action and Adventure|Classics|Comedy|Musical and Performing Arts,,,70.0,
1408,R,Art House and International|Comedy|Drama,"Apr 16, 1999",,101.0,Sony Pictures Classics
1409,NR,Art House and International|Classics|Comedy|Drama|Romance,"Sep 20, 1954",,90.0,
1410,NR,Documentary,,,83.0,Iskander Films
1411,R,Horror|Mystery and Suspense,"Jul 24, 1981",,115.0,
1412,NR,Classics|Comedy|Drama|Musical and Performing Arts,,,82.0,
1413,NR,Drama|Musical and Performing Arts,,,69.0,
1415,NR,Action and Adventure|Art House and International|Drama|Mystery and Suspense,"Jan 1, 2000",,114.0,
1419,NR,Classics|Comedy|Kids and Family|Romance,"Dec 18, 1960",,91.0,
1423,G,Action and Adventure|Comedy|Kids and Family|Mystery and Suspense|Science Fiction and Fantasy,"Aug 6, 1975",,93.0,
1426,R,Horror|Science Fiction and Fantasy,"Sep 11, 1998",,90.0,
1428,R,Comedy|Drama|Romance,"Jun 1, 1990",,115.0,
1431,R,Drama,"Dec 2, 1994",,128.0,
1433,NR,Action and Adventure|Science Fiction and Fantasy,,,83.0,
1434,NR,Drama|Romance,,,294.0,
1436,NR,Classics|Comedy|Romance,"Dec 1, 1940",,112.0,
1437,R,Horror|Mystery and Suspense,,,94.0,
1439,R,Action and Adventure|Drama|Mystery and Suspense,"Apr 4, 1980",,99.0,
1441,NR,Comedy,,,85.0,
1443,NR,Classics|Horror|Mystery and Suspense,"Jan 1, 1962",,123.0,
1444,R,Drama|Mystery and Suspense,,,95.0,
1445,NR,Classics|Comedy|Romance,"Oct 23, 1963",,110.0,
1448,G,Classics|Drama,"Oct 13, 1968",,108.0,
1449,PG-13,Comedy|Horror|Mystery and Suspense,"Apr 12, 1985",,94.0,
1450,R,Drama|Romance,"May 15, 2008",,111.0,Capitol Films
1451,NR,Mystery and Suspense|Science Fiction and Fantasy,"Feb 4, 2018",,,
1453,PG-13,Comedy|Romance,"Jun 1, 1989",,119.0,
1454,R,Comedy,,,95.0,
1457,NR,Classics|Drama|Science Fiction and Fantasy,"May 15, 1934",,85.0,
1458,NR,Art House and International|Mystery and Suspense,,,110.0,
1459,NR,Documentary|Drama,,,96.0,Truth Aid
1460,NR,Action and Adventure|Art House and International|Drama,"Dec 21, 1995",,101.0,
1462,NR,Drama,,,83.0,
1464,PG,Action and Adventure|Drama|Science Fiction and Fantasy,"Jun 1, 1982",,136.0,
1465,NR,Drama,,,93.0,The Off Hours Film LLC
1466,PG-13,Drama,"Jan 16, 2015",,99.0,Sony Pictures Classics
1468,NR,Western,,,58.0,
1470,NR,Classics|Comedy,"Sep 18, 1929",,96.0,
1471,R,Classics|Comedy|Drama,"Jul 5, 1991",,105.0,
1472,NR,Drama|Mystery and Suspense,"Sep 8, 1958",,119.0,
1473,NR,Action and Adventure|Horror,,,,
1474,R,Drama,"Oct 5, 1998",,103.0,
1476,R,Art House and International|Comedy|Drama,"Jan 1, 1988",,126.0,
1477,G,Comedy|Kids and Family|Science Fiction and Fantasy,"Nov 25, 1998",,90.0,Universal Studios
1478,NR,Comedy,,,90.0,
1480,NR,Classics|Drama|Romance,,,72.0,
1482,NR,Drama,,,85.0,Greenlight Theatrical
1484,PG,Action and Adventure|Classics|Drama|Mystery and Suspense|Romance,"Aug 16, 1940",,120.0,
1485,R,Action and Adventure|Comedy,"Oct 30, 1987",,104.0,
1487,PG-13,Comedy|Romance,"Jun 20, 2014",,106.0,Sony Pictures
1489,PG,Animation|Kids and Family|Science Fiction and Fantasy,"Nov 22, 1985",,107.0,
1490,PG-13,Art House and International|Comedy|Drama,"May 1, 1987",,105.0,
1493,NR,Western,,,82.0,
1495,NR,Drama|Mystery and Suspense,,,90.0,
1497,PG,Comedy,"Nov 10, 2004",,86.0,
1498,NR,Art House and International|Comedy|Drama|Musical and Performing Arts,"Aug 30, 1991",,179.0,
1499,NR,Documentary|Special Interest,"Oct 8, 1981",,56.0,
1501,R,Classics|Drama,"Jul 14, 1979",,150.0,
1502,NR,Action and Adventure|Art House and International|Comedy,"Jul 25, 1997",,102.0,
1503,R,Action and Adventure|Comedy|Drama,"Dec 15, 1989",,114.0,
1504,R,Action and Adventure|Art House and International|Comedy|Drama|Mystery and Suspense,,,96.0,Australian Film Finance Corporation
1505,R,Drama|Musical and Performing Arts,"Apr 15, 1994",,100.0,
1506,NR,Art House and International|Comedy|Drama,,,120.0,
1508,NR,Documentary|Special Interest|Faith and Spirituality,"Nov 20, 2009",,94.0,First Run Features
1509,R,Comedy,"Sep 1, 1999",,95.0,Miramax
1510,NR,Science Fiction and Fantasy,,,100.0,
1511,NR,Animation|Science Fiction and Fantasy,,,108.0,
1513,NR,Art House and International|Drama|Romance,"Mar 16, 1967",,99.0,
1514,PG,Action and Adventure|Drama,"Jun 15, 1979",,119.0,United Artists
1516,R,Drama|Mystery and Suspense,"Feb 21, 1997",,98.0,
1518,NR,Action and Adventure|Classics|Western,"Sep 15, 1933",,70.0,
1519,PG-13,Drama,"Dec 20, 1996",,98.0,
1522,R,Comedy|Drama|Romance,"Jan 27, 1995",,101.0,
1526,NR,Action and Adventure|Drama,,,84.0,
1529,R,Drama|Romance,"Jun 7, 1985",,120.0,
1530,NR,Action and Adventure,,,90.0,
1532,NR,Action and Adventure|Classics|Science Fiction and Fantasy,"Mar 3, 1940",,115.0,
1533,NR,Art House and International|Comedy,,,183.0,
1534,NR,Action and Adventure|Art House and International|Drama,"Aug 17, 2000",,107.0,
1536,R,Comedy,"Mar 12, 1993",,88.0,
1539,R,Art House and International|Comedy|Drama|Mystery and Suspense,"Jan 1, 1998",,102.0,
1540,PG,Action and Adventure|Drama|Mystery and Suspense,,,103.0,
1541,PG,Action and Adventure|Comedy|Kids and Family,"Aug 3, 2018",,,Walt Disney Pictures
1547,PG,Drama|Mystery and Suspense,,,107.0,
1549,NR,Art House and International|Classics|Drama,"Nov 16, 1959",,97.0,
1550,NR,Action and Adventure|Drama,,,93.0,
1555,G,Classics|Comedy|Musical and Performing Arts|Western,"Jun 24, 1965",,97.0,
1557,NR,Art House and International|Drama,"Apr 27, 2001",,87.0,
1565,NR,Documentary,,,60.0,
1568,R,Action and Adventure|Western,"Jan 1, 1966",,84.0,
1570,PG,Drama|Science Fiction and Fantasy,"Apr 13, 1984",,101.0,
1572,PG,Drama|Musical and Performing Arts,"Mar 7, 1980",,125.0,
1573,NR,Documentary,,,71.0,
1575,NR,Action and Adventure|Western,,,196.0,
1576,R,Documentary|Drama,"Sep 16, 1998",,88.0,Artisan
1577,PG,Drama|Musical and Performing Arts,"Jan 1, 1978",,113.0,
1579,R,Drama,"Apr 13, 2018",,104.0,Sony Pictures Classics
1581,NR,Art House and International|Drama|Horror|Mystery and Suspense,,,85.0,Film Sales Company
1582,R,Action and Adventure|Art House and International,"Oct 5, 1984",,101.0,
1583,G,Art House and International|Drama,,,100.0,
1584,NR,Action and Adventure|Drama,,,91.0,
1586,R,Drama|Mystery and Suspense,"Sep 24, 1993",,87.0,
1593,PG-13,Action and Adventure|Science Fiction and Fantasy,"Oct 23, 2015",,105.0,Summit Entertainment.
1597,R,Action and Adventure|Comedy|Horror|Romance,"Sep 25, 1992",,113.0,
1599,NR,Art House and International|Horror|Mystery and Suspense,"Jan 1, 1987",,85.0,
1603,R,Drama,,,100.0,
1604,G,Animation|Art House and International|Kids and Family,"Jul 28, 1989",,75.0,
1605,R,Drama,,,90.0,
1607,NR,Comedy,,,85.0,
1609,NR,Art House and International,,,195.0,
1610,R,Comedy|Drama,"Jul 25, 2003",,113.0,Lions Gate Films
1612,PG-13,Comedy|Romance,"Mar 1, 1997",,104.0,
1613,NR,Drama|Mystery and Suspense|Television,"Oct 8, 1984",,95.0,
1614,NR,Documentary|Special Interest,,,89.0,Knowledge Matters
1615,PG,Art House and International|Drama,"Oct 8, 1975",,95.0,
1616,PG,Classics|Drama|Mystery and Suspense,"Nov 16, 1946",,86.0,
1620,R,Action and Adventure|Anime and Manga|Art House and International|Science Fiction and Fantasy,"Oct 10, 2002",,92.0,ADV Films
1622,PG,Art House and International|Documentary|Faith and Spirituality,"Jun 3, 2009",,102.0,Ocilloscope Pictures
1623,R,Comedy|Drama,"Jan 31, 1997",,91.0,
1624,PG,Classics|Science Fiction and Fantasy,"Aug 1, 1971",,99.0,
1626,NR,Art House and International|Comedy|Horror|Mystery and Suspense,"May 3, 1996",,99.0,
1627,R,Drama|Mystery and Suspense,"Sep 13, 1995",,129.0,
1628,R,Comedy|Drama|Romance,"Apr 29, 1994",,124.0,
1629,NR,Art House and International|Drama,,,86.0,
1630,NR,Classics|Comedy|Romance,"Jan 1, 1959",,95.0,
1631,NR,Art House and International|Mystery and Suspense,,,88.0,
1632,R,Drama|Mystery and Suspense,"Oct 3, 1997",,117.0,
1633,NR,Art House and International|Drama,"Jan 1, 1986",,88.0,
1636,PG,Drama|Special Interest|Sports and Fitness,"Jun 1, 1994",,112.0,
1638,R,Comedy|Mystery and Suspense|Romance,"Mar 1, 2002",,95.0,Miramax Films
1640,PG-13,Comedy,"Jun 1, 1991",,94.0,
1641,PG,Action and Adventure|Comedy|Kids and Family,"Apr 10, 1998",,93.0,
1642,NR,Classics|Comedy|Drama,"Aug 17, 1957",,105.0,
1643,R,Action and Adventure|Science Fiction and Fantasy,"Sep 1, 2000",,85.0,Miramax Films
1647,PG,Action and Adventure|Classics|Drama|Mystery and Suspense,"Dec 20, 1965",,125.0,
1650,NR,Science Fiction and Fantasy,,,94.0,
1651,R,Art House and International|Drama,"May 16, 1994",,104.0,
1653,NR,Drama,,,97.0,
1654,PG,Action and Adventure|Drama|Mystery and Suspense,,,83.0,
1655,NR,Action and Adventure|Art House and International|Mystery and Suspense,,,142.0,
1656,R,Drama,"Oct 15, 1999",,101.0,
1659,NR,Mystery and Suspense,,,95.0,
1660,NR,Science Fiction and Fantasy,"Apr 27, 1955",,76.0,
1661,NR,Art House and International|Drama,"Nov 17, 2000",,97.0,
1663,NR,Comedy,,,111.0,
1667,PG-13,Comedy|Horror|Science Fiction and Fantasy,"Nov 16, 1984",,95.0,
1668,NR,Comedy|Drama|Musical and Performing Arts,,,100.0,
1669,R,Drama,,,106.0,Aviron Pictures
1671,NR,Documentary|Musical and Performing Arts,"Mar 8, 2008",,80.0,International Film Circuit
1672,NR,Classics|Comedy|Western,"Dec 29, 1939",,94.0,
1673,R,Action and Adventure|Comedy|Drama|Mystery and Suspense,"Apr 17, 1997",,106.0,
1674,NR,Documentary|Special Interest,,,89.0,Argot Pictures
1678,PG,Action and Adventure|Drama|Mystery and Suspense,"Mar 11, 1977",,114.0,
1679,NR,Horror,,,97.0,
1681,NR,Art House and International|Drama,"Jan 1, 1999",,94.0,
1684,PG,Comedy,"Apr 12, 1985",,90.0,
1686,PG-13,Action and Adventure|Comedy,"Sep 17, 1999",,90.0,Sony Pictures Home Entertainment
1689,NR,Classics|Drama,"Sep 16, 1965",,140.0,
1691,R,Drama|Science Fiction and Fantasy,"Jul 18, 2014",,107.0,Fox Searchlight
1692,PG,Classics|Drama|Musical and Performing Arts,"Jan 1, 1973",,90.0,
1696,R,Art House and International|Comedy|Drama,"Jan 1, 1984",,188.0,
1698,PG,Comedy|Kids and Family,"Jun 25, 1993",,94.0,
1699,G,Animation|Comedy|Kids and Family,"Jan 1, 1992",,80.0,
1700,NR,Drama,,,119.0,
1701,R,Action and Adventure|Drama|Mystery and Suspense,"Jan 1, 2002",,105.0,
1702,PG-13,Documentary|Drama,"Sep 11, 1998",,119.0,
1703,PG,Art House and International|Classics|Drama,"Oct 10, 1980",,179.0,
1704,PG-13,Drama|Mystery and Suspense,"Nov 28, 2014",,114.0,The Weinstein Company
1705,NR,Drama|Television,"Jan 13, 2006",,120.0,
1710,PG-13,Action and Adventure|Classics|Drama,"Dec 18, 1963",,108.0,
1712,NR,Art House and International|Drama,"Jan 1, 1997",,105.0,
1713,G,Drama|Romance,"Jan 29, 1992",,114.0,Big World Pictures
1714,NR,Drama,,,80.0,
1720,R,Action and Adventure,"Dec 9, 1994",,101.0,
1723,NR,Action and Adventure|Kids and Family,,,83.0,
1724,R,Action and Adventure|Mystery and Suspense,"Sep 26, 1997",,117.0,
1727,NR,Western,,,71.0,
1729,PG-13,Action and Adventure|Art House and International|Classics|Drama,"Oct 9, 1992",,142.0,
1730,PG,Action and Adventure|Comedy|Kids and Family|Science Fiction and Fantasy,"Nov 11, 1994",,97.0,
1731,R,Horror,"Feb 12, 1982",,90.0,
1732,R,Action and Adventure|Drama,"Jun 1, 1990",,119.0,
1733,NR,Drama,,,90.0,
1734,NR,Classics|Drama|Musical and Performing Arts,"Oct 5, 1962",,125.0,
1735,NR,Art House and International|Drama,"Jan 1, 1983",,108.0,
1736,NR,,,,,
1737,R,Horror,,,96.0,
1738,NR,Drama,,,120.0,
1739,NR,Documentary|Drama|Special Interest,"Mar 17, 1982",,88.0,
1740,R,Action and Adventure,"Oct 4, 1996",,91.0,
1741,PG-13,Action and Adventure|Art House and International|Comedy|Drama,"Aug 29, 1986",,90.0,
1742,PG,Action and Adventure|Comedy|Kids and Family|Science Fiction and Fantasy|Romance,"Sep 25, 1987",,98.0,20th Century Fox
1743,G,Animation|Kids and Family|Science Fiction and Fantasy,,,100.0,
1745,PG,Comedy|Drama,"Jul 16, 1982",,110.0,
1746,NR,Art House and International|Drama|Special Interest,"Oct 6, 1980",,90.0,
1749,PG-13,Drama|Mystery and Suspense|Romance,"Feb 5, 1993",,114.0,
1750,R,Comedy|Drama,"Oct 15, 1999",,139.0,20th Century Fox
1751,R,Comedy|Drama,"Sep 8, 2000",,108.0,USA Films
1752,R,Drama|Mystery and Suspense,"Aug 4, 1983",,149.0,
1753,NR,Comedy,,,5.0,
1754,R,Drama|Horror|Mystery and Suspense,,,97.0,
1756,NR,Art House and International|Drama,,,107.0,
1760,PG,Comedy|Kids and Family,"Nov 15, 1996",,88.0,
1761,NR,Classics|Drama,,,77.0,
1762,PG-13,Drama,"Jul 24, 2015",,109.0,20th Century Fox
1763,R,Action and Adventure|Science Fiction and Fantasy,"Dec 31, 1994",,120.0,
1765,R,Comedy|Horror,"Apr 30, 1999",,92.0,
1767,R,Comedy|Drama|Horror|Mystery and Suspense,"Apr 14, 2000",,97.0,Lions Gate Films
1768,NR,Documentary,,,,
1769,PG,Comedy|Science Fiction and Fantasy,"Aug 23, 1985",,92.0,
1770,R,Action and Adventure|Drama|Mystery and Suspense,,,91.0,
1771,NR,Action and Adventure|Drama,"Jan 1, 1955",,89.0,
1772,R,Horror|Science Fiction and Fantasy|Television|Romance,"Jan 1, 2001",,89.0,
1773,PG-13,Comedy,"Sep 9, 1988",,104.0,
1774,NR,Art House and International|Drama,"Oct 18, 2002",,112.0,Kino International
1776,R,Comedy|Drama,"Feb 4, 1976",,111.0,
1778,NR,Documentary|Special Interest,,,79.0,
1779,PG,Action and Adventure|Drama|Mystery and Suspense|Special Interest,,,91.0,
1781,PG-13,Comedy|Drama|Musical and Performing Arts|Romance,"Jul 16, 1993",,116.0,
1784,NR,Action and Adventure|Classics,"Jan 16, 1954",,89.0,
1786,R,Art House and International|Drama|Mystery and Suspense|Romance,"Jun 6, 2003",,110.0,Kino International
1787,R,Drama|Horror|Science Fiction and Fantasy,"Oct 23, 1970",,97.0,
1789,R,Drama,"Apr 7, 1993",,117.0,
1790,R,Comedy|Drama,"Dec 14, 1988",,126.0,
1793,R,Action and Adventure|Comedy|Drama,"Mar 3, 2000",,116.0,Artisan Entertainment
1794,NR,Art House and International|Drama|Science Fiction and Fantasy,"Aug 14, 1989",,122.0,
1795,PG,Action and Adventure|Art House and International|Classics|Drama|Mystery and Suspense,"Jul 12, 1967",,112.0,
1797,R,Action and Adventure|Drama|Mystery and Suspense,,,91.0,
1799,NR,Drama,,,85.0,
1800,R,Comedy|Drama|Musical and Performing Arts,"Nov 3, 2000",,110.0,
1802,NR,Action and Adventure|Classics|Western|Romance,,,95.0,
1803,PG-13,Comedy|Drama,"Oct 6, 1995",,117.0,
1804,PG-13,Comedy|Science Fiction and Fantasy|Romance,"Oct 25, 1991",,104.0,
1805,NR,Drama,,,112.0,
1807,R,Art House and International|Comedy|Drama|Romance,"May 12, 1989",,92.0,
1809,R,Comedy|Horror,,,95.0,
1812,PG,Action and Adventure|Comedy,"Mar 16, 1984",,114.0,
1813,G,Drama|Horror|Science Fiction and Fantasy,"Jan 1, 1969",,90.0,
1814,NR,Art House and International|Comedy|Drama|Romance,"Oct 15, 1999",,89.0,
1815,NR,Comedy|Musical and Performing Arts,,,127.0,
1816,PG-13,Comedy|Drama,"Apr 2, 1999",,118.0,
1818,PG,Action and Adventure|Mystery and Suspense,,,90.0,
1819,PG-13,Action and Adventure|Science Fiction and Fantasy,"Mar 29, 2018",,140.0,Warner Bros. Pictures
1820,NR,Comedy|Drama|Special Interest,,,83.0,
1821,NR,Art House and International|Comedy|Drama,,,,
1823,NR,Art House and International|Comedy|Drama,"Apr 2, 2005",,111.0,
1824,NR,Art House and International|Drama,"Nov 23, 1995",,114.0,
1825,NR,Drama|Science Fiction and Fantasy,,,90.0,
1826,PG,Action and Adventure|Drama|Mystery and Suspense,"Jun 10, 1983",,131.0,
1828,NR,Art House and International|Drama|Romance,"Feb 5, 1991",,108.0,
1829,NR,Animation|Kids and Family,,,60.0,
1830,NR,Documentary|Special Interest|Sports and Fitness,"Oct 29, 2008",,95.0,Screen Media Films
1834,R,Drama|Science Fiction and Fantasy,"Dec 6, 2002",,106.0,Miramax Films
1835,R,Comedy|Drama,"Jun 12, 1998",,105.0,
1840,R,Drama|Romance,"Jun 14, 1996",,118.0,
1841,R,Action and Adventure|Drama|Mystery and Suspense,"Aug 15, 1997",,105.0,Miramax
1843,PG-13,Art House and International|Comedy|Drama,"Mar 3, 2000",,108.0,Paramount Home Video
1845,R,Drama|Mystery and Suspense,"Aug 17, 2018",,100.0,
1847,NR,Classics|Musical and Performing Arts|Western,"Jan 1, 1950",,107.0,
1848,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense|Science Fiction and Fantasy|Special Interest,"Jul 10, 1998",,85.0,
1849,NR,Art House and International|Comedy|Documentary|Television,,,96.0,
1850,PG-13,Drama,"Sep 8, 1996",,112.0,
1851,NR,Animation|Special Interest,,,72.0,
1852,NR,Art House and International|Drama,,,100.0,
1853,PG-13,Comedy,"Jun 1, 1994",,106.0,
1854,PG,Action and Adventure|Drama|Romance,,,68.0,
1855,G,Action and Adventure|Kids and Family|Science Fiction and Fantasy,"Jun 1, 1991",,90.0,
1858,G,Classics|Comedy|Musical and Performing Arts|Romance,,,96.0,
1860,NR,Classics|Western,,,94.0,
1861,R,Art House and International|Horror|Science Fiction and Fantasy,"Jan 1, 1983",,80.0,
1863,NR,Comedy|Drama,,,86.0,
1864,NR,Drama,"Nov 20, 2015",,94.0,
1866,NR,Classics|Comedy|Drama|Romance,"Jun 21, 1955",,98.0,
1867,G,Action and Adventure|Classics|Drama|Western,"Feb 20, 1963",,180.0,
1869,R,Action and Adventure,,,81.0,
1870,R,Horror,"May 1, 1981",,87.0,
1871,R,Drama,"May 8, 1987",,112.0,
1873,R,Horror,"Sep 23, 1983",,90.0,
1874,R,Horror,,,91.0,
1875,PG-13,Comedy,"Jan 1, 1998",,87.0,
1876,NR,Art House and International|Drama,"Jan 1, 2003",,103.0,
1879,PG,Art House and International|Drama|Faith and Spirituality,"Jun 10, 2005",,120.0,
1880,R,Horror|Mystery and Suspense,"Dec 31, 1986",,98.0,Cinema Group
1881,PG,Comedy|Drama|Science Fiction and Fantasy,"Dec 17, 1999",,131.0,Buena Vista Pictures
1882,PG,Animation|Comedy|Kids and Family|Science Fiction and Fantasy,,,114.0,Walt Disney Animation Studios
1883,PG,Action and Adventure|Drama|Mystery and Suspense,"Apr 19, 1973",,114.0,
1885,NR,Action and Adventure|Science Fiction and Fantasy,"Nov 20, 1964",,103.0,
1886,PG,Action and Adventure|Drama,"Jun 30, 1995",,140.0,Universal Pictures
1888,R,Horror,"Apr 14, 2002",,92.0,
1889,PG,Drama,"Nov 20, 1981",,155.0,
1891,NR,Action and Adventure|Art House and International|Drama,"Apr 10, 1966",,89.0,
